126	0.0420	0.0003	98.026	99.946	50.010	75.120	50.050	75.300
127	0.0443	0.0003	97.725	99.946	50.120	75.040	50.060	75.050
128	0.0439	0.0003	97.852	99.911	49.840	74.970	49.910	75.220
129	0.0434	0.0003	97.847	99.938	49.910	75.140	50.020	75.120
130	0.0458	0.0003	97.660	99.924	49.760	74.780	49.770	74.860
131	0.0459	0.0003	97.763	99.955	49.690	74.720	49.720	74.810
132	0.0415	0.0003	97.799	99.921	49.910	75.130	49.990	75.040
133	0.0440	0.0003	97.748	99.922	50.160	74.930	50.150	75.060
134	0.0432	0.0003	97.759	99.941	49.760	74.830	49.910	74.840
135	0.0411	0.0003	97.888	99.926	49.990	74.990	50.010	75.160
136	0.0464	0.0003	97.642	99.927	49.570	74.790	49.780	74.920
137	0.0471	0.0003	97.683	99.925	49.600	74.750	49.900	74.950
138	0.0446	0.0003	97.869	99.926	49.710	75.070	49.930	75.270
139	0.0466	0.0003	97.631	99.923	49.890	75.030	50.070	75.170
140	0.0457	0.0002	97.722	99.933	49.850	74.940	50.210	75.130
141	0.0417	0.0002	97.831	99.945	49.970	75.020	50.080	75.090
142	0.0417	0.0002	97.818	99.949	50.110	75.290	50.250	75.280
143	0.0469	0.0002	97.571	99.912	49.490	74.610	49.580	74.750
144	0.0450	0.0002	97.681	99.915	50.120	74.800	49.980	74.780
145	0.0455	0.0002	97.727	99.896	49.830	75.080	49.910	74.970
146	0.0461	0.0002	97.667	99.942	49.950	74.820	49.930	75.030
147	0.0431	0.0002	97.781	99.942	49.880	75.010	50.150	75.100
148	0.0471	0.0002	97.601	99.918	49.890	74.820	49.960	74.900
149	0.0450	0.0002	97.665	99.920	50.160	75.000	50.200	75.020
150	0.0468	0.0002	97.655	99.920	49.910	74.610	50.010	74.850
151	0.0439	0.0002	97.716	99.926	49.630	74.810	49.760	74.760
152	0.0428	0.0002	97.872	99.920	49.910	74.740	49.940	74.890
153	0.0475	0.0002	97.638	99.924	49.950	74.700	49.980	74.820
154	0.0463	0.0002	97.559	99.930	50.270	75.120	50.190	75.170
155	0.0478	0.0002	97.462	99.911	49.940	74.860	50.090	75.030
156	0.0442	0.0001	97.737	99.918	49.790	74.790	49.990	74.790
157	0.0451	0.0001	97.739	99.932	50.140	74.920	50.170	74.990
158	0.0465	0.0001	97.301	99.900	49.760	74.830	49.800	74.970
159	0.0465	0.0001	97.667	99.891	50.030	74.980	50.100	74.840
160	0.0467	0.0001	97.497	99.919	50.000	75.090	50.220	75.190
161	0.0487	0.0001	97.435	99.900	50.100	75.040	50.010	74.980
162	0.0454	0.0001	97.510	99.923	49.530	74.440	49.890	74.530
163	0.0466	0.0001	97.666	99.937	50.240	75.020	50.270	74.940
164	0.0455	0.0001	97.615	99.929	50.140	74.940	50.120	74.830
165	0.0488	0.0001	97.383	99.896	50.140	75.090	50.180	75.230
166	0.0467	0.0001	97.682	99.919	50.210	74.910	50.390	74.950
167	0.0441	0.0001	97.594	99.892	50.250	75.030	50.290	75.080
168	0.0476	0.0001	97.414	99.900	49.990	74.690	50.070	74.670
169	0.0439	0.0001	97.689	99.927	49.950	74.820	50.160	74.820
170	0.0438	0.0001	97.623	99.909	49.860	74.890	49.880	74.810
171	0.0462	0.0001	97.598	99.920	50.070	74.990	50.170	75.070
172	0.0488	0.0001	97.432	99.912	49.880	74.710	49.980	74.800
173	0.0460	0.0001	97.640	99.923	49.910	75.180	50.040	75.230
174	0.0462	0.0001	97.556	99.920	49.980	74.940	50.100	75.000
175	0.0426	0.0001	97.668	99.901	50.190	75.040	50.130	75.030
176	0.0449	0.0001	97.703	99.931	49.860	75.040	49.930	74.900
177	0.0467	0.0001	97.564	99.916	50.050	75.020	49.990	74.990
178	0.0456	0.0001	97.572	99.906	49.970	75.010	50.080	75.020
179	0.0462	0.0000	97.671	99.935	49.800	74.900	49.840	74.760
